"email_id","email_text","email_version","hour","weekday","user_country","user_past_purchases"
516313,"long_email","generic",17,"Sunday","US",2
345853,"short_email","generic",4,"Saturday","US",4
727210,"long_email","personalized",13,"Friday","FR",0
946268,"short_email","personalized",17,"Thursday","US",0
212848,"short_email","personalized",18,"Tuesday","US",8
346672,"long_email","personalized",11,"Friday","US",3
91856,"long_email","generic",8,"Saturday","US",0
677583,"long_email","generic",11,"Thursday","US",5
845027,"short_email","generic",15,"Wednesday","US",12
303444,"short_email","personalized",9,"Sunday","US",4
919025,"short_email","generic",16,"Wednesday","UK",3
487269,"long_email","generic",8,"Saturday","UK",2
554304,"long_email","personalized",7,"Tuesday","US",2
577330,"long_email","personalized",9,"Tuesday","US",4
195973,"short_email","personalized",5,"Monday","US",5
172251,"long_email","personalized",5,"Wednesday","FR",4
829226,"short_email","generic",4,"Saturday","ES",6
506006,"short_email","generic",3,"Tuesday","US",6
379078,"short_email","personalized",4,"Monday","FR",1
972952,"long_email","generic",11,"Tuesday","UK",9
428777,"short_email","personalized",7,"Wednesday","FR",8
434533,"short_email","personalized",1,"Wednesday","ES",3
598843,"short_email","generic",11,"Saturday","UK",9
419704,"short_email","generic",9,"Saturday","ES",8
662167,"long_email","generic",7,"Friday","US",2
185830,"long_email","personalized",6,"Tuesday","UK",4
791985,"short_email","personalized",4,"Friday","ES",5
297671,"long_email","generic",1,"Saturday","ES",4
902753,"long_email","generic",8,"Tuesday","US",3
65170,"long_email","generic",9,"Friday","US",0
2405,"short_email","generic",10,"Saturday","ES",2
548871,"short_email","generic",13,"Thursday","UK",11
690980,"long_email","personalized",9,"Wednesday","US",1
926610,"long_email","personalized",10,"Wednesday","FR",14
106291,"long_email","generic",3,"Wednesday","FR",9
57158,"short_email","personalized",7,"Sunday","UK",5
783769,"long_email","generic",11,"Monday","US",5
392028,"long_email","personalized",6,"Tuesday","US",1
768543,"long_email","generic",9,"Wednesday","US",2
646138,"short_email","generic",13,"Sunday","US",1
28423,"short_email","generic",12,"Saturday","ES",1
95605,"long_email","generic",13,"Saturday","US",3
49597,"long_email","generic",3,"Tuesday","US",0
311310,"short_email","generic",15,"Monday","US",1
588234,"short_email","personalized",8,"Wednesday","UK",4
752551,"short_email","generic",8,"Monday","US",0
431163,"long_email","generic",6,"Friday","US",1
184421,"short_email","generic",3,"Thursday","US",3
279822,"short_email","personalized",13,"Thursday","FR",0
687552,"short_email","generic",13,"Saturday","US",2
591348,"short_email","generic",3,"Sunday","US",5
106500,"long_email","personalized",12,"Sunday","UK",0
967015,"long_email","personalized",12,"Wednesday","US",1
859319,"long_email","generic",18,"Tuesday","US",7
709586,"long_email","generic",5,"Wednesday","UK",16
284072,"long_email","personalized",15,"Thursday","UK",6
427568,"long_email","personalized",3,"Wednesday","US",1
16993,"long_email","generic",18,"Sunday","FR",2
975125,"long_email","generic",7,"Tuesday","US",2
666805,"short_email","generic",13,"Wednesday","US",2
546407,"short_email","personalized",5,"Thursday","US",0
435472,"long_email","personalized",9,"Sunday","US",0
660968,"long_email","personalized",5,"Monday","ES",2
732198,"long_email","generic",13,"Monday","US",0
414900,"short_email","personalized",9,"Monday","UK",8
727183,"long_email","generic",16,"Tuesday","UK",3
203184,"long_email","generic",15,"Tuesday","FR",1
981234,"short_email","personalized",5,"Friday","US",0
770124,"long_email","personalized",7,"Monday","FR",2
86165,"short_email","generic",12,"Thursday","ES",9
333519,"long_email","personalized",2,"Sunday","US",3
116127,"short_email","generic",11,"Wednesday","UK",2
627060,"long_email","generic",11,"Saturday","ES",7
256220,"long_email","generic",1,"Friday","UK",7
916598,"short_email","generic",6,"Sunday","UK",0
341672,"long_email","generic",6,"Friday","UK",2
255346,"long_email","generic",1,"Tuesday","UK",5
97548,"long_email","generic",8,"Wednesday","ES",3
787451,"long_email","generic",5,"Saturday","US",4
110041,"short_email","personalized",11,"Friday","US",1
291392,"short_email","personalized",11,"Friday","UK",0
183664,"long_email","personalized",12,"Friday","US",4
619644,"long_email","personalized",2,"Saturday","US",3
956857,"long_email","generic",16,"Wednesday","US",5
919833,"short_email","personalized",1,"Wednesday","UK",2
909989,"long_email","generic",11,"Thursday","US",1
324773,"short_email","personalized",2,"Monday","US",7
631647,"long_email","generic",7,"Tuesday","US",6
129365,"long_email","generic",9,"Friday","US",2
540007,"long_email","personalized",20,"Sunday","UK",10
902604,"long_email","generic",4,"Wednesday","US",5
633588,"long_email","generic",3,"Friday","UK",8
601699,"long_email","personalized",1,"Thursday","US",3
560240,"long_email","generic",12,"Thursday","US",2
230580,"short_email","personalized",18,"Thursday","US",5
464385,"long_email","generic",16,"Wednesday","US",4
196469,"short_email","generic",8,"Sunday","US",3
378924,"short_email","personalized",7,"Sunday","UK",1
865668,"short_email","generic",9,"Tuesday","ES",4
878812,"long_email","generic",1,"Wednesday","ES",1
438139,"short_email","generic",5,"Tuesday","US",1
107332,"long_email","personalized",4,"Monday","US",3
264808,"short_email","generic",18,"Friday","US",3
655453,"short_email","personalized",10,"Monday","US",10
916982,"short_email","generic",12,"Tuesday","UK",1
76705,"long_email","generic",6,"Thursday","UK",8
517280,"short_email","generic",8,"Sunday","US",1
56217,"short_email","generic",8,"Saturday","UK",6
372845,"long_email","personalized",11,"Saturday","UK",5
5435,"short_email","generic",12,"Saturday","FR",6
895678,"long_email","personalized",10,"Thursday","US",4
766359,"long_email","generic",9,"Tuesday","UK",0
124733,"short_email","generic",5,"Thursday","US",7
954681,"long_email","generic",5,"Tuesday","US",7
383159,"short_email","generic",9,"Sunday","UK",7
611229,"long_email","generic",2,"Sunday","UK",4
745846,"long_email","personalized",4,"Tuesday","US",4
680112,"long_email","generic",6,"Sunday","US",10
879592,"long_email","generic",13,"Tuesday","US",7
78720,"short_email","personalized",14,"Sunday","US",0
290552,"short_email","personalized",15,"Wednesday","US",3
253317,"long_email","personalized",11,"Sunday","US",6
216015,"long_email","personalized",15,"Friday","UK",5
270958,"short_email","personalized",9,"Friday","ES",5
308591,"short_email","generic",20,"Friday","US",0
860305,"short_email","personalized",11,"Friday","ES",13
37568,"long_email","personalized",16,"Wednesday","UK",4
642392,"short_email","generic",5,"Tuesday","US",1
578746,"short_email","personalized",2,"Thursday","US",4
179479,"long_email","generic",6,"Saturday","ES",1
28955,"long_email","personalized",13,"Sunday","FR",3
111308,"long_email","personalized",15,"Tuesday","US",1
39808,"short_email","personalized",6,"Friday","US",9
990149,"short_email","personalized",13,"Friday","UK",3
850655,"long_email","personalized",5,"Wednesday","UK",5
987397,"long_email","generic",9,"Sunday","US",5
349661,"long_email","personalized",12,"Wednesday","US",6
316571,"short_email","generic",13,"Sunday","US",3
354421,"long_email","generic",21,"Monday","UK",0
632782,"short_email","generic",2,"Wednesday","US",5
916394,"short_email","personalized",11,"Sunday","US",4
962290,"long_email","personalized",2,"Saturday","US",4
730187,"long_email","personalized",9,"Friday","UK",1
293492,"long_email","generic",7,"Thursday","US",2
321512,"long_email","personalized",4,"Friday","ES",0
72820,"long_email","generic",15,"Wednesday","US",2
234163,"short_email","generic",3,"Monday","US",14
919156,"long_email","personalized",8,"Sunday","US",5
561206,"long_email","personalized",10,"Thursday","US",2
354646,"short_email","generic",7,"Sunday","ES",4
210187,"short_email","generic",9,"Monday","ES",3
869026,"long_email","personalized",1,"Saturday","US",3
898349,"long_email","generic",8,"Tuesday","UK",7
879810,"short_email","personalized",7,"Thursday","US",4
787154,"short_email","personalized",17,"Saturday","UK",3
616118,"long_email","personalized",4,"Thursday","US",14
613076,"short_email","personalized",7,"Thursday","US",5
203237,"short_email","generic",7,"Monday","US",1
296110,"long_email","generic",15,"Tuesday","US",0
763183,"long_email","personalized",10,"Friday","US",9
364632,"long_email","personalized",10,"Saturday","UK",7
374473,"long_email","generic",11,"Tuesday","UK",8
299746,"long_email","generic",6,"Sunday","US",1
898,"short_email","generic",17,"Sunday","UK",3
923883,"short_email","personalized",13,"Friday","UK",5
623550,"short_email","personalized",14,"Friday","ES",0
858208,"long_email","personalized",9,"Wednesday","US",5
959496,"long_email","generic",6,"Thursday","US",1
297426,"short_email","generic",3,"Thursday","UK",1
982829,"long_email","personalized",7,"Tuesday","ES",4
403320,"short_email","personalized",3,"Wednesday","US",5
935426,"long_email","personalized",5,"Sunday","US",3
146467,"short_email","generic",10,"Sunday","UK",2
305541,"short_email","generic",5,"Tuesday","US",6
352591,"long_email","personalized",8,"Wednesday","US",0
346316,"long_email","generic",12,"Sunday","US",3
490475,"long_email","personalized",5,"Wednesday","FR",0
717603,"short_email","generic",4,"Sunday","US",1
734824,"long_email","generic",8,"Thursday","US",9
720052,"long_email","personalized",12,"Tuesday","ES",5
305880,"long_email","personalized",4,"Wednesday","UK",5
805367,"long_email","generic",18,"Monday","US",3
985251,"long_email","personalized",4,"Friday","UK",5
804122,"long_email","generic",13,"Wednesday","US",9
631022,"short_email","personalized",1,"Monday","US",4
231960,"long_email","generic",2,"Friday","US",3
799017,"long_email","generic",10,"Saturday","US",7
165250,"short_email","generic",11,"Friday","ES",5
528772,"short_email","personalized",15,"Saturday","UK",1
626362,"short_email","generic",17,"Sunday","US",5
788069,"long_email","generic",4,"Tuesday","UK",1
443930,"long_email","personalized",5,"Wednesday","US",0
615670,"short_email","personalized",5,"Thursday","US",8
194911,"long_email","generic",2,"Sunday","UK",1
258529,"long_email","personalized",6,"Saturday","UK",0
831865,"long_email","generic",14,"Wednesday","FR",7
625020,"long_email","generic",2,"Friday","US",7
604519,"long_email","personalized",3,"Friday","US",6
441486,"long_email","generic",11,"Wednesday","US",10
999367,"long_email","generic",5,"Thursday","UK",6
645082,"long_email","generic",2,"Monday","US",3
63048,"long_email","generic",14,"Monday","UK",2
281796,"short_email","personalized",4,"Friday","US",1
913303,"long_email","personalized",14,"Wednesday","US",1
895241,"short_email","generic",7,"Friday","US",1
981456,"long_email","personalized",11,"Saturday","UK",8
904201,"long_email","personalized",6,"Saturday","US",2
870065,"short_email","generic",3,"Sunday","UK",5
74609,"short_email","personalized",12,"Thursday","UK",4
586666,"short_email","personalized",5,"Saturday","US",5
654235,"long_email","generic",1,"Friday","US",8
115387,"short_email","generic",12,"Wednesday","US",1
400273,"short_email","personalized",7,"Thursday","US",0
529224,"short_email","generic",9,"Tuesday","FR",6
990447,"long_email","personalized",8,"Sunday","US",0
82503,"short_email","personalized",8,"Saturday","US",1
641589,"long_email","generic",6,"Monday","US",3
126495,"short_email","personalized",11,"Saturday","US",1
426626,"short_email","generic",6,"Tuesday","FR",8
280684,"long_email","personalized",6,"Saturday","UK",1
749115,"long_email","personalized",11,"Monday","US",3
680410,"short_email","personalized",11,"Wednesday","US",8
421110,"short_email","personalized",3,"Thursday","ES",1
825648,"long_email","generic",14,"Friday","US",1
158017,"long_email","generic",4,"Tuesday","US",2
143158,"long_email","generic",12,"Thursday","US",8
120445,"short_email","generic",10,"Friday","US",1
624761,"short_email","generic",9,"Sunday","US",7
288780,"short_email","personalized",16,"Wednesday","FR",6
409540,"short_email","personalized",6,"Sunday","US",1
753166,"long_email","generic",3,"Thursday","UK",7
336414,"long_email","generic",16,"Monday","ES",3
291488,"short_email","generic",11,"Thursday","UK",2
999779,"short_email","personalized",7,"Tuesday","US",4
768214,"short_email","personalized",11,"Thursday","US",1
392103,"long_email","generic",7,"Sunday","US",12
864510,"long_email","personalized",4,"Wednesday","US",1
830546,"short_email","generic",6,"Friday","US",0
630629,"short_email","personalized",6,"Saturday","US",3
797499,"short_email","personalized",11,"Thursday","FR",1
888719,"long_email","personalized",5,"Thursday","US",8
478684,"short_email","personalized",8,"Tuesday","UK",4
292745,"long_email","generic",5,"Thursday","FR",1
590844,"short_email","personalized",7,"Thursday","ES",4
161201,"long_email","personalized",9,"Wednesday","US",0
563566,"short_email","personalized",6,"Friday","US",5
232307,"short_email","generic",10,"Saturday","US",0
889432,"long_email","generic",12,"Monday","FR",0
168738,"short_email","personalized",7,"Friday","US",0
354514,"long_email","personalized",2,"Thursday","UK",4
108192,"long_email","generic",12,"Tuesday","UK",4
246042,"long_email","generic",7,"Sunday","UK",7
737576,"long_email","generic",9,"Friday","US",6
900092,"long_email","personalized",11,"Friday","US",1
479678,"long_email","personalized",13,"Tuesday","US",4
767701,"long_email","generic",5,"Sunday","UK",6
335274,"long_email","generic",3,"Friday","FR",1
555604,"short_email","generic",12,"Friday","UK",9
6390,"short_email","personalized",8,"Saturday","US",5
593088,"short_email","generic",13,"Tuesday","US",10
57428,"long_email","personalized",10,"Sunday","UK",3
975649,"long_email","generic",6,"Monday","US",1
73465,"long_email","generic",16,"Sunday","US",1
844259,"short_email","generic",10,"Friday","US",4
781091,"long_email","generic",6,"Thursday","US",6
138861,"short_email","personalized",4,"Wednesday","US",5
851811,"long_email","personalized",5,"Friday","UK",1
769059,"short_email","personalized",11,"Saturday","UK",0
672108,"long_email","generic",8,"Tuesday","ES",10
479436,"short_email","generic",6,"Monday","US",3
167843,"short_email","personalized",2,"Wednesday","UK",10
947557,"long_email","generic",12,"Saturday","FR",2
143702,"short_email","generic",12,"Friday","US",1
847766,"short_email","personalized",6,"Saturday","US",4
323010,"short_email","generic",16,"Thursday","US",1
443400,"long_email","personalized",4,"Wednesday","US",6
192427,"short_email","generic",15,"Tuesday","US",2
21614,"long_email","personalized",6,"Thursday","US",2
899955,"short_email","personalized",10,"Wednesday","US",4
63461,"long_email","generic",5,"Monday","ES",4
378335,"short_email","generic",7,"Wednesday","US",1
243822,"long_email","generic",16,"Sunday","UK",3
885824,"short_email","personalized",5,"Monday","UK",2
854862,"short_email","personalized",3,"Friday","UK",6
847028,"short_email","personalized",10,"Monday","UK",6
820781,"short_email","generic",4,"Monday","UK",0
771750,"long_email","personalized",8,"Tuesday","US",9
292761,"long_email","generic",15,"Wednesday","US",1
43208,"short_email","generic",10,"Wednesday","US",1
503814,"short_email","generic",8,"Thursday","FR",4
323573,"long_email","personalized",7,"Sunday","ES",8
717058,"short_email","personalized",18,"Tuesday","UK",7
151803,"short_email","personalized",5,"Tuesday","US",4
414712,"short_email","personalized",12,"Friday","UK",1
771093,"long_email","personalized",7,"Friday","UK",9
306839,"long_email","generic",16,"Thursday","US",5
843792,"short_email","personalized",8,"Wednesday","UK",0
474529,"long_email","personalized",14,"Wednesday","US",3
891210,"long_email","personalized",5,"Wednesday","UK",2
264027,"long_email","personalized",17,"Friday","FR",5
696302,"short_email","generic",12,"Thursday","FR",5
992295,"short_email","personalized",14,"Tuesday","UK",11
763333,"long_email","personalized",12,"Thursday","US",1
53727,"long_email","personalized",13,"Friday","US",1
27244,"long_email","personalized",6,"Friday","UK",3
978995,"short_email","personalized",16,"Friday","US",7
423615,"short_email","personalized",9,"Friday","US",0
448698,"long_email","personalized",12,"Wednesday","US",2
227154,"long_email","generic",8,"Sunday","US",2
412603,"long_email","personalized",10,"Saturday","US",2
329095,"long_email","personalized",6,"Sunday","US",0
991771,"short_email","personalized",4,"Saturday","UK",7
853307,"long_email","personalized",13,"Sunday","FR",3
624981,"long_email","personalized",13,"Saturday","ES",2
513085,"short_email","personalized",9,"Wednesday","US",0
986630,"long_email","personalized",2,"Friday","US",2
176998,"short_email","personalized",14,"Tuesday","US",2
614358,"short_email","personalized",6,"Sunday","US",2
740230,"long_email","generic",14,"Wednesday","FR",2
952606,"short_email","generic",1,"Saturday","US",5
751569,"short_email","personalized",4,"Wednesday","US",4
649305,"short_email","generic",14,"Tuesday","UK",4
119021,"short_email","personalized",9,"Monday","UK",6
525293,"long_email","personalized",6,"Tuesday","US",1
988653,"long_email","generic",11,"Tuesday","FR",11
5368,"long_email","generic",9,"Thursday","FR",0
590756,"short_email","generic",5,"Tuesday","US",3
489061,"long_email","personalized",18,"Saturday","US",6
62771,"long_email","personalized",1,"Friday","UK",8
961325,"long_email","generic",19,"Saturday","US",0
253682,"long_email","generic",12,"Wednesday","US",7
323980,"long_email","personalized",11,"Wednesday","FR",1
871430,"long_email","personalized",4,"Tuesday","FR",2
563365,"short_email","personalized",6,"Friday","ES",3
828686,"long_email","personalized",9,"Tuesday","US",4
87095,"short_email","personalized",10,"Sunday","US",5
297842,"long_email","generic",16,"Thursday","UK",10
851398,"short_email","generic",9,"Thursday","US",0
368074,"short_email","personalized",8,"Wednesday","US",3
266236,"long_email","generic",11,"Thursday","US",6
766078,"long_email","generic",3,"Monday","US",3
120888,"short_email","generic",4,"Tuesday","US",8
413865,"long_email","generic",3,"Friday","US",3
573703,"short_email","generic",9,"Wednesday","US",2
660048,"short_email","generic",2,"Thursday","UK",5
162866,"short_email","generic",16,"Wednesday","UK",5
130112,"long_email","generic",1,"Tuesday","FR",3
210650,"long_email","personalized",11,"Wednesday","US",11
351065,"short_email","personalized",6,"Monday","US",6
317214,"long_email","generic",5,"Monday","US",3
914660,"short_email","generic",7,"Thursday","US",0
233972,"long_email","personalized",7,"Tuesday","UK",3
25047,"long_email","personalized",7,"Saturday","US",1
711563,"long_email","personalized",15,"Sunday","US",8
267967,"short_email","personalized",9,"Wednesday","UK",8
669579,"long_email","personalized",6,"Saturday","US",5
702429,"long_email","generic",9,"Wednesday","US",6
159301,"long_email","personalized",11,"Thursday","US",4
580703,"short_email","generic",4,"Saturday","US",3
91003,"long_email","personalized",11,"Sunday","US",1
593122,"long_email","generic",18,"Wednesday","US",0
797731,"long_email","personalized",7,"Sunday","ES",2
330004,"long_email","personalized",7,"Thursday","UK",7
158501,"long_email","personalized",1,"Tuesday","US",8
999239,"short_email","personalized",5,"Friday","US",3
941045,"short_email","generic",7,"Sunday","US",2
568617,"long_email","generic",7,"Tuesday","US",4
194149,"short_email","personalized",9,"Thursday","US",2
734997,"short_email","personalized",10,"Friday","US",1
623722,"long_email","personalized",12,"Monday","US",9
532750,"short_email","personalized",14,"Saturday","US",1
440909,"short_email","generic",13,"Thursday","FR",1
673942,"long_email","personalized",4,"Sunday","UK",10
437733,"long_email","generic",9,"Monday","US",5
685312,"short_email","personalized",15,"Tuesday","US",4
638935,"short_email","generic",5,"Saturday","US",5
326340,"long_email","personalized",8,"Friday","UK",5
240005,"short_email","generic",5,"Friday","US",0
639244,"long_email","personalized",9,"Sunday","US",6
764953,"long_email","generic",9,"Thursday","US",3
518620,"long_email","personalized",8,"Thursday","ES",6
63361,"short_email","personalized",10,"Monday","US",2
676147,"long_email","personalized",15,"Saturday","US",7
629805,"short_email","generic",3,"Tuesday","ES",6
139828,"long_email","generic",8,"Monday","US",11
472099,"short_email","generic",9,"Friday","ES",7
188489,"short_email","generic",9,"Thursday","UK",3
314343,"long_email","generic",15,"Tuesday","US",1
696040,"short_email","generic",9,"Tuesday","US",1
226340,"short_email","generic",11,"Saturday","UK",1
929735,"long_email","generic",9,"Wednesday","FR",5
101284,"long_email","personalized",7,"Sunday","ES",5
909455,"long_email","personalized",7,"Tuesday","US",5
363017,"short_email","generic",2,"Tuesday","FR",0
476152,"short_email","personalized",10,"Friday","US",5
672232,"short_email","generic",1,"Tuesday","US",2
317114,"long_email","generic",8,"Tuesday","US",5
740575,"long_email","personalized",13,"Tuesday","FR",0
341462,"long_email","personalized",16,"Wednesday","US",15
248757,"short_email","generic",11,"Saturday","US",3
55683,"long_email","generic",1,"Monday","UK",16
392351,"long_email","generic",9,"Thursday","US",9
881171,"long_email","personalized",3,"Thursday","UK",5
338869,"short_email","personalized",14,"Thursday","UK",1
570795,"short_email","personalized",7,"Friday","ES",6
563964,"long_email","personalized",10,"Tuesday","FR",1
518176,"short_email","personalized",8,"Friday","US",3
391066,"short_email","personalized",9,"Wednesday","US",4
701624,"short_email","personalized",8,"Wednesday","UK",1
21634,"short_email","generic",7,"Thursday","US",7
399736,"short_email","personalized",6,"Friday","ES",10
542418,"short_email","personalized",5,"Tuesday","US",10
970949,"long_email","generic",15,"Saturday","US",4
310987,"long_email","generic",9,"Friday","US",0
340734,"short_email","generic",18,"Wednesday","ES",3
654795,"long_email","personalized",17,"Monday","US",2
386012,"long_email","generic",8,"Wednesday","UK",2
911071,"short_email","generic",9,"Thursday","US",2
627729,"short_email","generic",9,"Saturday","ES",0
678051,"short_email","personalized",9,"Friday","UK",0
19574,"short_email","personalized",4,"Monday","US",0
52533,"short_email","generic",4,"Friday","UK",1
148866,"short_email","personalized",10,"Sunday","US",3
380815,"long_email","personalized",9,"Wednesday","UK",4
827474,"short_email","generic",1,"Monday","US",9
594212,"long_email","personalized",7,"Monday","ES",10
219494,"long_email","generic",4,"Thursday","US",3
506770,"short_email","personalized",6,"Friday","US",3
351787,"long_email","personalized",2,"Friday","US",4
259166,"long_email","generic",9,"Thursday","US",2
755974,"short_email","personalized",8,"Tuesday","UK",8
800912,"long_email","personalized",10,"Saturday","US",1
795361,"long_email","personalized",16,"Saturday","US",2
30495,"long_email","generic",11,"Wednesday","US",3
711012,"short_email","personalized",3,"Sunday","ES",5
370572,"short_email","personalized",18,"Monday","UK",2
753427,"long_email","generic",8,"Saturday","US",4
789242,"short_email","generic",2,"Friday","US",9
322413,"short_email","generic",3,"Thursday","FR",6
621202,"short_email","personalized",10,"Monday","UK",2
262926,"short_email","generic",17,"Friday","US",1
78325,"short_email","generic",15,"Sunday","FR",1
607022,"short_email","generic",16,"Wednesday","US",5
871937,"short_email","generic",13,"Sunday","FR",5
545194,"short_email","personalized",5,"Sunday","FR",3
151530,"short_email","personalized",10,"Saturday","US",2
694449,"short_email","personalized",4,"Tuesday","US",2
213377,"long_email","personalized",13,"Saturday","UK",8
162377,"short_email","generic",2,"Thursday","US",2
939243,"long_email","generic",2,"Monday","US",5
225582,"long_email","personalized",13,"Monday","US",1
14651,"short_email","personalized",9,"Friday","UK",3
842488,"long_email","personalized",11,"Sunday","UK",5
851195,"short_email","personalized",12,"Wednesday","ES",3
181261,"short_email","personalized",15,"Monday","US",1
102574,"long_email","personalized",10,"Tuesday","UK",11
826229,"short_email","generic",10,"Wednesday","US",1
49152,"short_email","generic",4,"Tuesday","US",3
998417,"short_email","generic",9,"Sunday","US",1
230279,"long_email","generic",10,"Friday","ES",0
613134,"short_email","generic",8,"Thursday","FR",0
723112,"short_email","personalized",11,"Sunday","ES",5
87482,"short_email","personalized",18,"Sunday","FR",3
887754,"long_email","personalized",11,"Saturday","UK",4
365302,"long_email","generic",6,"Thursday","FR",3
285447,"short_email","generic",9,"Monday","US",0
599667,"long_email","personalized",12,"Friday","ES",11
88762,"long_email","personalized",18,"Friday","US",4
887614,"long_email","generic",5,"Thursday","UK",2
457111,"short_email","generic",7,"Monday","US",3
954273,"long_email","generic",4,"Wednesday","US",11
673685,"long_email","personalized",16,"Friday","FR",1
656779,"long_email","generic",8,"Saturday","UK",3
578276,"long_email","personalized",7,"Friday","US",2
925136,"short_email","generic",5,"Monday","US",3
646412,"long_email","personalized",9,"Monday","UK",6
404250,"long_email","personalized",7,"Saturday","ES",3
90176,"long_email","generic",11,"Thursday","ES",2
629321,"long_email","generic",15,"Monday","US",1
580859,"long_email","generic",15,"Sunday","US",1
946099,"long_email","generic",6,"Tuesday","US",3
723696,"long_email","generic",6,"Sunday","UK",3
372311,"long_email","generic",7,"Thursday","UK",3
368543,"long_email","personalized",7,"Thursday","US",2
191277,"short_email","generic",4,"Friday","US",12
735898,"short_email","personalized",13,"Wednesday","US",4
258270,"long_email","generic",6,"Monday","UK",6
531585,"short_email","generic",8,"Wednesday","UK",7
829354,"long_email","personalized",14,"Saturday","US",3
714678,"long_email","personalized",12,"Monday","US",2
815370,"long_email","generic",10,"Wednesday","FR",3
493153,"short_email","personalized",12,"Wednesday","UK",5
163524,"long_email","generic",15,"Friday","US",7
396995,"short_email","generic",12,"Monday","US",6
647601,"short_email","generic",4,"Monday","UK",4
694271,"short_email","generic",18,"Tuesday","FR",9
40919,"short_email","generic",18,"Sunday","ES",10
841679,"long_email","generic",15,"Thursday","US",6
764296,"short_email","personalized",3,"Sunday","FR",8
953446,"short_email","generic",6,"Sunday","US",9
586124,"short_email","generic",9,"Wednesday","UK",0
611149,"long_email","personalized",9,"Tuesday","UK",7
506783,"short_email","generic",8,"Friday","ES",0
827837,"short_email","generic",2,"Thursday","UK",8
709538,"short_email","personalized",10,"Thursday","US",5
127271,"long_email","generic",6,"Tuesday","US",3
242157,"short_email","generic",13,"Monday","US",10
828158,"long_email","generic",3,"Wednesday","FR",0
184206,"long_email","personalized",11,"Wednesday","ES",0
553869,"long_email","personalized",18,"Monday","ES",1
419677,"short_email","generic",6,"Tuesday","FR",0
451258,"short_email","personalized",7,"Monday","US",3
461845,"short_email","personalized",17,"Monday","US",17
322902,"short_email","generic",12,"Friday","US",2
15082,"short_email","personalized",10,"Thursday","US",4
687700,"long_email","personalized",6,"Friday","UK",1
226382,"short_email","generic",15,"Saturday","US",0
790866,"long_email","generic",12,"Tuesday","UK",1
186200,"long_email","generic",2,"Monday","US",1
409266,"short_email","generic",8,"Tuesday","US",5
627904,"long_email","generic",9,"Tuesday","UK",0
704764,"long_email","personalized",11,"Wednesday","US",0
992514,"short_email","generic",9,"Wednesday","UK",2
867376,"long_email","generic",16,"Wednesday","US",0
811101,"long_email","personalized",11,"Saturday","ES",3
165439,"short_email","personalized",14,"Friday","US",4
426099,"long_email","personalized",6,"Wednesday","US",0
955429,"short_email","generic",8,"Friday","UK",3
201097,"long_email","personalized",14,"Saturday","US",7
720085,"long_email","generic",7,"Tuesday","US",3
7585,"long_email","generic",13,"Sunday","US",1
705919,"long_email","generic",4,"Sunday","US",4
51122,"long_email","generic",1,"Friday","US",1
88733,"long_email","generic",6,"Saturday","US",8
523748,"short_email","personalized",10,"Tuesday","US",1
484888,"short_email","personalized",14,"Thursday","US",12
402507,"short_email","personalized",10,"Wednesday","US",5
116390,"long_email","generic",1,"Thursday","US",13
702508,"short_email","personalized",11,"Wednesday","US",1
13377,"short_email","personalized",4,"Friday","US",0
142508,"short_email","personalized",8,"Monday","US",7
451650,"short_email","generic",10,"Monday","US",7
658198,"long_email","personalized",2,"Monday","US",5
774476,"long_email","personalized",9,"Tuesday","US",1
733183,"long_email","personalized",7,"Tuesday","US",7
379265,"short_email","personalized",9,"Friday","US",1
954245,"long_email","generic",1,"Saturday","FR",0
635942,"short_email","personalized",4,"Thursday","US",3
319930,"short_email","generic",2,"Friday","US",8
933513,"short_email","generic",4,"Wednesday","US",5
555427,"short_email","generic",19,"Tuesday","US",6
845556,"short_email","personalized",8,"Friday","US",1
428125,"short_email","personalized",12,"Sunday","US",4
830483,"long_email","personalized",13,"Thursday","UK",0
480056,"short_email","personalized",8,"Saturday","US",9
128204,"long_email","generic",10,"Friday","US",2
19730,"short_email","generic",5,"Monday","US",4
285470,"long_email","generic",5,"Monday","US",2
562872,"short_email","personalized",10,"Wednesday","FR",0
236148,"short_email","personalized",5,"Thursday","UK",4
21843,"long_email","personalized",14,"Monday","ES",3
909698,"long_email","personalized",9,"Wednesday","UK",0
686438,"long_email","generic",4,"Thursday","US",6
39031,"short_email","personalized",5,"Saturday","US",0
776316,"long_email","personalized",15,"Sunday","US",9
549149,"short_email","personalized",7,"Wednesday","US",4
846680,"long_email","generic",8,"Monday","US",2
707941,"long_email","generic",10,"Sunday","US",5
495853,"short_email","personalized",7,"Thursday","US",5
188418,"long_email","generic",8,"Friday","UK",1
103305,"short_email","generic",5,"Thursday","US",2
902148,"long_email","personalized",13,"Friday","US",3
489679,"short_email","generic",15,"Thursday","ES",1
925245,"short_email","generic",1,"Tuesday","US",5
487854,"long_email","generic",10,"Thursday","US",1
577986,"short_email","personalized",4,"Saturday","ES",2
987801,"long_email","generic",11,"Sunday","ES",1
26089,"short_email","generic",12,"Wednesday","US",2
99369,"short_email","personalized",5,"Friday","US",4
497194,"long_email","personalized",5,"Saturday","ES",3
787853,"short_email","personalized",4,"Thursday","FR",3
201557,"short_email","generic",9,"Monday","US",1
449633,"long_email","generic",18,"Tuesday","US",1
